i,j,val
42,15,        0.0076035352
42,19,       -0.0166933721
42,20,        0.0275331962
42,21,        0.0117352219
42,22,       -0.0160393020
42,25,        0.0127261273
42,26,        0.0089987309
42,31,        0.0050824112
42,38,        0.0209035693
42,40,       -0.4500077918
42,41,        0.0431676863
42,42,     -104.2519400717
42,44,       -0.5811078602
42,45,       -0.0203576318
42,47,       -0.2450830159
42,48,        0.4709799734
42,49,        0.2843427582
42,50,       -0.2540314043
42,52,        0.0079352880
42,54,        0.1697392576
43,3,        0.0013246859
43,4,        0.0013246859
43,9,        0.0032181125
43,16,        0.0076035352
43,22,        0.0012019366
43,23,        0.0012019366
43,28,       -0.0022587498
43,32,       -0.0026122299
43,37,       -0.0029591397
43,38,        0.0170894222
43,39,        0.1697392576
43,41,       -0.5741184542
43,43,     -102.9971775665
43,44,        0.0431676863
43,45,        0.0431676863
43,46,        0.0079352880
43,50,       -0.0209035693
43,51,        0.0235344901
43,55,        0.0179598159
44,3,        0.0015600549
44,5,        0.0013246859
44,17,        0.0076035352
44,20,       -0.0133275094
44,21,       -0.0103028208
44,22,        0.0377236177
44,28,        0.0155862592
44,32,        0.0050824112
44,38,        0.0179598159
44,40,        0.1697392576
44,42,       -0.5811078602
44,43,        0.0431676863
44,44,     -102.9406777340
44,45,        0.0422900805
44,48,       -0.2347975232
44,49,       -0.0834847922
44,50,        0.6500962098
44,52,        0.0235344901
44,55,        0.1697392576
45,4,        0.0015600549
45,5,        0.0013246859
45,10,       -0.0032181125
45,18,        0.0076035352
45,23,        0.0377236177
45,39,        0.0179598159
45,40,        0.0170894222
45,41,       -0.0209035693
45,42,       -0.0203576318
45,43,        0.0431676863
45,44,        0.0422900805
45,45,     -103.0376749208
45,47,       -0.0079352880
45,48,        0.0295997475
45,49,        0.0349861988
45,50,       -0.0203576318
45,53,        0.0235344901
45,54,       -0.0079352880
45,55,        0.0170894222
46,6,       -0.0013246859
46,7,        0.0027869672
46,8,        0.0016090563
46,9,       -0.0076035352
46,11,        0.0032181125
46,24,       -0.0010409077
46,25,       -0.0018442615
46,26,       -0.0022851949
46,27,        0.0005664413
46,28,        0.0025626902
46,29,       -0.0006009683
46,30,        0.0005664413
46,31,       -0.0016311248
46,32,        0.0014795698
46,33,       -0.0032622497
46,38,       -0.4430183857
