i,j,val
24,3,        0.0000000000
24,4,        0.0000000000
24,5,        0.0000000000
24,6,        0.0000000000
24,7,        0.0000000000
24,8,        0.0000000000
24,9,        0.0000000000
24,10,        0.0000000000
24,11,        0.0000000000
24,12,        0.0000000000
24,13,        0.0000000000
24,14,        1.3144444706
24,15,        0.0000000000
24,16,        0.0000000000
24,17,        0.0000000000
24,18,        0.0000000000
24,19,        0.0000000000
24,20,        0.0000000000
24,21,        0.0000000000
24,22,        0.0000000000
24,23,        0.0000000000
24,24,        1.6240000000
24,25,        0.0000000000
24,26,        0.0000000000
24,27,        0.0000000000
24,28,        0.0000000000
24,29,        0.0851913080
24,30,        0.0000000000
24,31,        0.0000000000
24,32,        0.0030380472
24,33,        0.0000000000
24,34,        0.0000000000
24,35,        0.0000000000
24,36,        0.0000000000
24,37,        0.0000000000
24,38,        0.0000000000
24,39,       -0.1231277768
24,40,        0.0000000000
24,41,        0.0000000000
24,42,        0.0000433956
24,43,        0.0000000000
24,44,        0.0000000000
24,45,        0.0000000000
24,46,        0.0000000000
24,47,        0.0000000000
24,48,        0.0000000000
24,49,       -0.0297127987
24,50,        0.0000000000
25,1,        0.0000000000
25,2,        0.0000000000
25,3,        0.0000000000
25,4,        0.0000000000
25,5,        0.0000000000
25,6,        0.0000000000
25,7,        0.0000000000
25,8,        0.0000000000
25,9,        0.0000000000
25,10,        0.0000000000
25,11,        0.0000000000
25,12,        0.0000000000
25,13,        0.0000000000
25,14,        0.0000000000
25,15,        1.3144444706
25,16,        0.0000000000
25,17,        0.0000000000
25,18,        0.0000000000
25,19,        0.0000000000
25,20,        0.0000000000
25,21,        0.0000000000
25,22,        0.0000000000
25,23,        0.0000000000
25,24,        0.0000000000
25,25,        1.6240000000
25,26,        0.0000000000
25,27,        0.0000000000
25,28,        0.0000000000
25,29,        0.0000000000
25,30,        0.0851913080
25,31,        0.0000000000
25,32,        0.0000000000
25,33,        0.0030380472
25,34,        0.0000000000
25,35,        0.0000000000
25,36,        0.0000000000
25,37,        0.0000000000
25,38,        0.0000000000
25,39,        0.0000000000
25,40,       -0.1231277768
25,41,        0.0000000000
25,42,        0.0000000000
25,43,        0.0000433956
25,44,        0.0000000000
25,45,        0.0000000000
25,46,        0.0000000000
25,47,        0.0000000000
25,48,        0.0000000000
25,49,        0.0000000000
25,50,       -0.0297127987
26,1,       -0.0021195999
26,2,       -0.0165271909
26,3,       -0.0308982660
26,4,        0.0000000000
26,5,        0.0000000000
26,6,       -0.0216961508
26,7,        0.0000000000
26,8,        0.0000000000
26,9,        0.0122904855
26,10,       -0.0116138468
26,11,       -0.0116138468
26,12,       -0.0317971706
26,13,        0.0000000000
26,14,        0.0000000000
26,15,        0.0000000000
26,16,        0.0207542468
26,17,        0.0000000000
26,18,        0.0000000000
26,19,        0.0746223381
26,20,       -0.0311918564
26,21,       -0.0311918564
26,22,        0.0263143142
26,23,        0.0000000000
26,24,        0.0000000000
26,25,        0.0000000000
26,26,        3.6080736135
26,27,       -1.3200101025
26,28,        0.0133354918
26,29,        0.0000000000
26,30,        0.0000000000
26,31,       -0.0000000000
26,32,        0.0000000000
26,33,        0.0000000000
26,34,       -0.0000000000
26,35,       -0.0691323707
26,36,       -0.0691323707
26,37,       -0.0691323707
26,38,        0.0000000000
26,39,        0.0000000000
26,40,        0.0000000000
26,41,        0.0018178432
26,42,        0.0000000000
26,43,        0.0000000000
26,44,       -0.0000000000
26,45,       -0.0386544714
26,46,       -0.0386544714
26,47,       -0.0386544714
26,48,        0.0000000000
26,49,        0.0000000000
26,50,        0.0000000000
27,1,        0.0060544993
27,2,        0.0325611766
27,3,        0.0617314805
27,4,        0.0000000000
27,5,        0.0000000000
27,6,        0.0268438886
27,7,        0.0000000000
27,8,        0.0000000000
27,9,        0.0445458811
27,10,        0.0287252578
27,11,        0.0287252578
27,12,        0.0417954210
27,13,        0.0000000000
27,14,        0.0000000000
27,15,        0.0000000000
27,16,        0.0555915111
27,17,        0.0000000000
27,18,        0.0000000000
27,19,        0.0576084149
27,20,        0.0539106450
27,21,        0.0539106450
27,22,        0.0274701024
27,23,        0.0000000000
27,24,        0.0000000000
27,25,        0.0000000000
27,26,       -1.3200101025
27,27,        0.6028663935
27,28,        0.0473160610
27,29,        0.0000000000
27,30,        0.0000000000
27,31,       -0.0000000000
27,32,        0.0000000000
27,33,        0.0000000000
27,34,        0.0000000000
27,35,        0.0947794140
27,36,        0.0947794140
27,37,        0.0947794140
27,38,        0.0000000000
27,39,        0.0000000000
27,40,        0.0000000000
27,41,        0.0108317841
27,42,        0.0000000000
27,43,        0.0000000000
27,44,        0.0000000000
27,45,        0.0456271052
27,46,        0.0456271052
27,47,        0.0456271052
27,48,        0.0000000000
27,49,        0.0000000000
27,50,        0.0000000000
28,1,        0.0015864971
28,2,        0.0079084656
28,3,        0.0185177289
28,4,        0.0000000000
28,5,        0.0000000000
28,6,        0.0016646703
28,7,        0.0000000000
28,8,        0.0000000000
28,9,        0.0093917957
28,10,        0.0078664762
28,11,        0.0078664762
28,12,        0.0080423796
28,13,        0.0000000000
28,14,        0.0000000000
28,15,        0.0000000000
28,16,        0.0353945034
28,17,        0.0000000000
28,18,        0.0000000000
28,19,        0.0280837003
28,20,        0.0172246768
28,21,        0.0172246768
28,22,        0.0185706504
28,23,        0.0000000000
28,24,        0.0000000000
28,25,        0.0000000000
28,26,        0.0133354918
28,27,        0.0473160610
28,28,        0.0420750000
28,29,        0.0000000000
28,30,        0.0000000000
28,31,       -0.0000000000
28,32,        0.0000000000
28,33,        0.0000000000
28,34,        0.0000000000
28,35,        0.0371840786
28,36,        0.0371840786
28,37,        0.0371840786
28,38,        0.0000000000
28,39,        0.0000000000
28,40,        0.0000000000
28,41,        0.0154076394
28,42,        0.0000000000
28,43,        0.0000000000
28,44,       -0.0000000000
28,45,        0.0320449497
28,46,        0.0320449497
28,47,        0.0320449497
28,48,        0.0000000000
28,49,        0.0000000000
28,50,        0.0000000000
29,1,        0.0000000000
29,2,        0.0000000000
29,3,        0.0000000000
29,4,        0.0143312799
29,5,        0.0000000000
29,6,        0.0000000000
29,7,        0.0773675628
29,8,        0.0000000000
29,9,        0.0000000000
29,10,        0.0000000000
29,11,        0.0000000000
29,12,        0.0000000000
29,13,        0.0000000000
29,14,        0.0137702599
29,15,        0.0000000000
29,16,        0.0000000000
29,17,        0.1205062830
29,18,        0.0000000000
29,19,        0.0000000000
29,20,        0.0000000000
29,21,        0.0000000000
29,22,        0.0000000000
29,23,        0.0000000000
29,24,        0.0851913080
29,25,        0.0000000000
29,26,        0.0000000000
29,27,        0.0000000000
29,28,        0.0000000000
29,29,        0.2499665238
29,30,        0.0000000000
29,31,        0.0000000000
29,32,        0.0578002162
29,33,        0.0000000000
29,34,        0.0000000000
29,35,        0.0000000000
29,36,        0.0000000000
29,37,        0.0000000000
29,38,        0.0000000000
29,39,       -0.0000000000
29,40,        0.0000000000
29,41,        0.0000000000
29,42,        0.0046729499
29,43,        0.0000000000
29,44,        0.0000000000
29,45,        0.0000000000
29,46,        0.0000000000
29,47,        0.0000000000
29,48,        0.0000000000
29,49,        0.0000000000
29,50,        0.0000000000
30,1,        0.0000000000
30,2,        0.0000000000
30,3,        0.0000000000
30,4,        0.0000000000
30,5,        0.0143312799
30,6,        0.0000000000
30,7,        0.0000000000
30,8,        0.0773675628
30,9,        0.0000000000
30,10,        0.0000000000
30,11,        0.0000000000
30,12,        0.0000000000
30,13,        0.0000000000
30,14,        0.0000000000
30,15,        0.0137702599
30,16,        0.0000000000
30,17,        0.0000000000
30,18,        0.1205062830
30,19,        0.0000000000
30,20,        0.0000000000
30,21,        0.0000000000
30,22,        0.0000000000
30,23,        0.0000000000
30,24,        0.0000000000
30,25,        0.0851913080
30,26,        0.0000000000
30,27,        0.0000000000
30,28,        0.0000000000
30,29,        0.0000000000
30,30,        0.2499665238
30,31,        0.0000000000
30,32,        0.0000000000
30,33,        0.0578002162
30,34,        0.0000000000
30,35,        0.0000000000
30,36,        0.0000000000
30,37,        0.0000000000
30,38,        0.0000000000
30,39,        0.0000000000
30,40,       -0.0000000000
30,41,        0.0000000000
30,42,        0.0000000000
30,43,        0.0046729499
30,44,        0.0000000000
30,45,        0.0000000000
30,46,        0.0000000000
30,47,        0.0000000000
30,48,        0.0000000000
30,49,        0.0000000000
30,50,        0.0000000000
31,1,       -0.0117648386
31,2,       -0.0611004464
31,3,       -0.1311709139
31,4,        0.0000000000
31,5,        0.0000000000
31,6,       -0.0388799790
31,7,        0.0000000000
31,8,        0.0000000000
31,9,       -0.1253440088
31,10,       -0.0542844324
31,11,       -0.0542844324
31,12,       -0.0753681769
31,13,        0.0000000000
31,14,        0.0000000000
31,15,        0.0000000000
31,16,       -0.1166851210
31,17,        0.0000000000
31,18,        0.0000000000
31,19,       -0.0216248409
31,20,       -0.0911550844
31,21,       -0.0911550844
31,22,       -0.1627661283
31,23,        0.0000000000
31,24,        0.0000000000
31,25,        0.0000000000
31,26,       -0.0000000000
31,27,       -0.0000000000
31,28,       -0.0000000000
31,29,        0.0000000000
31,30,        0.0000000000
31,31,        0.2499665238
31,32,        0.0000000000
31,33,        0.0000000000
31,34,        0.0578002162
31,35,       -0.0000000000
31,36,       -0.0000000000
31,37,       -0.0000000000
31,38,        0.0000000000
31,39,        0.0000000000
31,40,        0.0000000000
31,41,        0.0000000000
31,42,        0.0000000000
31,43,        0.0000000000
31,44,        0.0046729499
31,45,        0.0000000000
31,46,        0.0000000000
31,47,        0.0000000000
31,48,        0.0000000000
31,49,        0.0000000000
31,50,        0.0000000000
32,1,        0.0000000000
32,2,        0.0000000000
32,3,        0.0000000000
32,4,        0.0024836436
32,5,        0.0000000000
32,6,        0.0000000000
32,7,        0.0143363572
32,8,        0.0000000000
32,9,        0.0000000000
32,10,        0.0000000000
32,11,        0.0000000000
32,12,        0.0000000000
32,13,        0.0000000000
32,14,        0.0003881621
32,15,        0.0000000000
32,16,        0.0000000000
32,17,        0.0461764049
32,18,        0.0000000000
32,19,        0.0000000000
32,20,        0.0000000000
32,21,        0.0000000000
32,22,        0.0000000000
32,23,        0.0000000000
32,24,        0.0030380472
32,25,        0.0000000000
32,26,        0.0000000000
32,27,        0.0000000000
32,28,        0.0000000000
32,29,        0.0578002162
32,30,        0.0000000000
32,31,        0.0000000000
32,32,        0.0600750000
32,33,        0.0000000000
32,34,        0.0000000000
32,35,        0.0000000000
32,36,        0.0000000000
32,37,        0.0000000000
32,38,        0.0000000000
32,39,        0.0000000000
32,40,        0.0000000000
32,41,        0.0000000000
32,42,        0.0130216967
32,43,        0.0000000000
32,44,        0.0000000000
32,45,        0.0000000000
32,46,        0.0000000000
32,47,        0.0000000000
32,48,        0.0000000000
32,49,        0.0000000000
32,50,        0.0000000000
33,1,        0.0000000000
33,2,        0.0000000000
33,3,        0.0000000000
33,4,        0.0000000000
33,5,        0.0024836436
33,6,        0.0000000000
33,7,        0.0000000000
33,8,        0.0143363572
33,9,        0.0000000000
33,10,        0.0000000000
33,11,        0.0000000000
33,12,        0.0000000000
33,13,        0.0000000000
33,14,        0.0000000000
33,15,        0.0003881621
33,16,        0.0000000000
33,17,        0.0000000000
33,18,        0.0461764049
33,19,        0.0000000000
33,20,        0.0000000000
33,21,        0.0000000000
33,22,        0.0000000000
33,23,        0.0000000000
33,24,        0.0000000000
33,25,        0.0030380472
33,26,        0.0000000000
33,27,        0.0000000000
33,28,        0.0000000000
33,29,        0.0000000000
33,30,        0.0578002162
33,31,        0.0000000000
33,32,        0.0000000000
33,33,        0.0600750000
33,34,        0.0000000000
33,35,        0.0000000000
33,36,        0.0000000000
33,37,        0.0000000000
33,38,        0.0000000000
33,39,        0.0000000000
33,40,        0.0000000000
33,41,        0.0000000000
33,42,        0.0000000000
33,43,        0.0130216967
33,44,        0.0000000000
33,45,        0.0000000000
33,46,        0.0000000000
33,47,        0.0000000000
33,48,        0.0000000000
33,49,        0.0000000000
33,50,        0.0000000000
34,1,       -0.0021302659
34,2,       -0.0104785268
34,3,       -0.0237672362
34,4,        0.0000000000
34,5,        0.0000000000
34,6,        0.0009650025
34,7,        0.0000000000
34,8,        0.0000000000
34,9,        0.0060127886
34,10,       -0.0105732625
34,11,       -0.0105732625
34,12,       -0.0102496519
34,13,        0.0000000000
34,14,        0.0000000000
34,15,        0.0000000000
34,16,       -0.0399567895
34,17,        0.0000000000
34,18,        0.0000000000
34,19,        0.0239252501
34,20,       -0.0230554952
34,21,       -0.0230554952
34,22,       -0.0204877432
34,23,        0.0000000000
34,24,        0.0000000000
34,25,        0.0000000000
34,26,       -0.0000000000
34,27,        0.0000000000
34,28,        0.0000000000
34,29,        0.0000000000
34,30,        0.0000000000
34,31,        0.0578002162
34,32,        0.0000000000
34,33,        0.0000000000
34,34,        0.0600750000
34,35,        0.0000000000
34,36,        0.0000000000
34,37,        0.0000000000
34,38,        0.0000000000
34,39,        0.0000000000
34,40,        0.0000000000
34,41,        0.0000000000
34,42,        0.0000000000
34,43,        0.0000000000
34,44,        0.0130216967
34,45,        0.0000000000
34,46,        0.0000000000
34,47,        0.0000000000
34,48,        0.0000000000
34,49,        0.0000000000
34,50,        0.0000000000
35,1,       -0.0075791435
35,2,       -0.0308599124
35,3,       -0.0433274758
35,4,        0.0000000000
35,5,        0.0000000000
35,6,       -0.0134159001
35,7,        0.0000000000
35,8,        0.0000000000
35,9,       -0.0208929135
35,10,       -0.0202564138
35,11,       -0.0319481087
35,12,       -0.0355976979
35,13,        0.0000000000
35,14,        0.0000000000
35,15,        0.0000000000
35,16,        0.0065451397
35,17,        0.0000000000
35,18,        0.0000000000
35,19,        0.0541988848
35,20,        0.0207877710
35,21,       -0.0438626529
35,22,       -0.0506663807
35,23,        0.0000000000
35,24,        0.0000000000
35,25,        0.0000000000
35,26,       -0.0691323707
35,27,        0.0947794140
35,28,        0.0371840786
35,29,        0.0000000000
35,30,        0.0000000000
35,31,       -0.0000000000
35,32,        0.0000000000
35,33,        0.0000000000
35,34,        0.0000000000
35,35,        0.2478666667
35,36,       -0.0190666667
35,37,       -0.0190666667
35,38,        0.0000000000
35,39,        0.0000000000
35,40,        0.0000000000
35,41,        0.0089162432
35,42,        0.0000000000
35,43,        0.0000000000
35,44,        0.0000000000
35,45,        0.1721365179
35,46,       -0.0191701187
35,47,       -0.0191701187
35,48,        0.0000000000
35,49,        0.0000000000
35,50,        0.0000000000
36,1,       -0.0075791435
36,2,       -0.0308599124
36,3,       -0.0433274758
36,4,        0.0000000000
36,5,        0.0000000000
36,6,       -0.0134159001
36,7,        0.0000000000
36,8,        0.0000000000
36,9,       -0.0208929135
36,10,       -0.0319481087
36,11,       -0.0202564138
36,12,       -0.0355976979
36,13,        0.0000000000
36,14,        0.0000000000
36,15,        0.0000000000
36,16,        0.0065451397
36,17,        0.0000000000
36,18,        0.0000000000
36,19,        0.0541988848
36,20,       -0.0438626529
36,21,        0.0207877710
36,22,       -0.0506663807
36,23,        0.0000000000
36,24,        0.0000000000
36,25,        0.0000000000
36,26,       -0.0691323707
36,27,        0.0947794140
36,28,        0.0371840786
36,29,        0.0000000000
36,30,        0.0000000000
36,31,       -0.0000000000
36,32,        0.0000000000
36,33,        0.0000000000
36,34,        0.0000000000
36,35,       -0.0190666667
36,36,        0.2478666667
36,37,       -0.0190666667
36,38,        0.0000000000
36,39,        0.0000000000
36,40,        0.0000000000
36,41,        0.0089162432
36,42,        0.0000000000
36,43,        0.0000000000
36,44,        0.0000000000
36,45,       -0.0191701187
36,46,        0.1721365179
36,47,       -0.0191701187
36,48,        0.0000000000
36,49,        0.0000000000
36,50,        0.0000000000
37,1,        0.0309336415
37,2,        0.1259136309
37,3,        0.1917679628
37,4,        0.0000000000
37,5,        0.0000000000
37,6,        0.0122451774
37,7,        0.0000000000
37,8,        0.0000000000
37,9,       -0.0054474244
37,10,        0.1249339504
37,11,        0.1249339504
37,12,        0.1089597666
37,13,        0.0000000000
37,14,        0.0000000000
37,15,        0.0000000000
37,16,        0.1074697809
37,17,        0.0000000000
37,18,        0.0000000000
37,19,       -0.0239495982
37,20,        0.1527497129
37,21,        0.1527497129
37,22,        0.0713102379
37,23,        0.0000000000
37,24,        0.0000000000
37,25,        0.0000000000
37,26,       -0.0691323707
37,27,        0.0947794140
37,28,        0.0371840786
37,29,        0.0000000000
37,30,        0.0000000000
37,31,       -0.0000000000
37,32,        0.0000000000
37,33,        0.0000000000
37,34,        0.0000000000
37,35,       -0.0190666667
37,36,       -0.0190666667
37,37,        0.2478666667
37,38,        0.0000000000
37,39,        0.0000000000
37,40,        0.0000000000
37,41,        0.0089162432
37,42,        0.0000000000
37,43,        0.0000000000
37,44,       -0.0000000000
37,45,       -0.0191701187
37,46,       -0.0191701187
37,47,        0.1721365179
37,48,        0.0000000000
37,49,        0.0000000000
37,50,        0.0000000000
38,1,        0.0000000000
38,2,        0.0000000000
38,3,        0.0000000000
38,4,        0.0000000000
38,5,        0.0000000000
38,6,        0.0000000000
38,7,        0.0000000000
38,8,        0.0000000000
38,9,        0.0000000000
38,10,        0.0000000000
38,11,        0.0000000000
38,12,        0.0000000000
38,13,        0.0175375424
38,14,        0.0000000000
38,15,        0.0000000000
38,16,        0.0000000000
38,17,        0.0000000000
38,18,        0.0000000000
38,19,        0.0000000000
38,20,        0.0000000000
38,21,        0.0000000000
38,22,        0.0000000000
38,23,        0.0969756358
38,24,        0.0000000000
38,25,        0.0000000000
38,26,        0.0000000000
38,27,        0.0000000000
38,28,        0.0000000000
38,29,        0.0000000000
38,30,        0.0000000000
38,31,        0.0000000000
38,32,        0.0000000000
38,33,        0.0000000000
38,34,        0.0000000000
38,35,        0.0000000000
38,36,        0.0000000000
38,37,        0.0000000000
38,38,        0.4004000000
38,39,        0.0000000000
38,40,        0.0000000000
38,41,        0.0000000000
38,42,        0.0000000000
38,43,        0.0000000000
38,44,        0.0000000000
38,45,        0.0000000000
38,46,        0.0000000000
38,47,        0.0000000000
38,48,        0.2869599550
38,49,        0.0000000000
38,50,        0.0000000000
39,1,        0.0000000000
39,2,        0.0000000000
39,3,        0.0000000000
39,4,       -0.0673274733
39,5,        0.0000000000
39,6,        0.0000000000
39,7,       -0.2287135063
39,8,        0.0000000000
39,9,        0.0000000000
39,10,        0.0000000000
39,11,        0.0000000000
39,12,        0.0000000000
39,13,        0.0000000000
39,14,       -0.0295245325
39,15,        0.0000000000
39,16,        0.0000000000
39,17,       -0.1620487251
39,18,        0.0000000000
39,19,        0.0000000000
39,20,        0.0000000000
39,21,        0.0000000000
39,22,        0.0000000000
39,23,        0.0000000000
39,24,       -0.1231277768
39,25,        0.0000000000
39,26,        0.0000000000
39,27,        0.0000000000
39,28,        0.0000000000
39,29,       -0.0000000000
39,30,        0.0000000000
39,31,        0.0000000000
39,32,        0.0000000000
39,33,        0.0000000000
39,34,        0.0000000000
39,35,        0.0000000000
39,36,        0.0000000000
39,37,        0.0000000000
39,38,        0.0000000000
39,39,        0.4004000000
39,40,        0.0000000000
39,41,        0.0000000000
39,42,        0.0000000000
39,43,        0.0000000000
39,44,        0.0000000000
39,45,        0.0000000000
39,46,        0.0000000000
39,47,        0.0000000000
39,48,        0.0000000000
39,49,        0.2869599550
39,50,        0.0000000000
40,1,        0.0000000000
40,2,        0.0000000000
40,3,        0.0000000000
40,4,        0.0000000000
40,5,       -0.0673274733
40,6,        0.0000000000
40,7,        0.0000000000
40,8,       -0.2287135063
40,9,        0.0000000000
40,10,        0.0000000000
40,11,        0.0000000000
40,12,        0.0000000000
40,13,        0.0000000000
40,14,        0.0000000000
40,15,       -0.0295245325
40,16,        0.0000000000
40,17,        0.0000000000
40,18,       -0.1620487251
40,19,        0.0000000000
40,20,        0.0000000000
40,21,        0.0000000000
40,22,        0.0000000000
40,23,        0.0000000000
40,24,        0.0000000000
40,25,       -0.1231277768
40,26,        0.0000000000
40,27,        0.0000000000
40,28,        0.0000000000
40,29,        0.0000000000
40,30,       -0.0000000000
40,31,        0.0000000000
40,32,        0.0000000000
40,33,        0.0000000000
40,34,        0.0000000000
40,35,        0.0000000000
40,36,        0.0000000000
40,37,        0.0000000000
40,38,        0.0000000000
40,39,        0.0000000000
40,40,        0.4004000000
40,41,        0.0000000000
40,42,        0.0000000000
40,43,        0.0000000000
40,44,        0.0000000000
40,45,        0.0000000000
40,46,        0.0000000000
40,47,        0.0000000000
40,48,        0.0000000000
40,49,        0.0000000000
40,50,        0.2869599550
41,1,        0.0002737970
41,2,        0.0013999826
41,3,        0.0034826018
41,4,        0.0000000000
41,5,        0.0000000000
41,6,        0.0000861988
41,7,        0.0000000000
41,8,        0.0000000000
41,9,        0.0005490877
41,10,        0.0014109036
41,11,        0.0014109036
41,12,        0.0014136543
41,13,        0.0000000000
41,14,        0.0000000000
41,15,        0.0000000000
41,16,        0.0084280596
41,17,        0.0000000000
41,18,        0.0000000000
41,19,        0.0024960721
41,20,        0.0034469358
41,21,        0.0034469358
41,22,        0.0034705906
41,23,        0.0000000000
41,24,        0.0000000000
41,25,        0.0000000000
41,26,        0.0018178432
41,27,        0.0108317841
41,28,        0.0154076394
41,29,        0.0000000000
41,30,        0.0000000000
41,31,        0.0000000000
41,32,        0.0000000000
41,33,        0.0000000000
41,34,        0.0000000000
41,35,        0.0089162432
41,36,        0.0089162432
41,37,        0.0089162432
41,38,        0.0000000000
41,39,        0.0000000000
41,40,        0.0000000000
41,41,        0.0129000000
41,42,        0.0000000000
41,43,        0.0000000000
41,44,        0.0000000000
41,45,        0.0105603594
41,46,        0.0105603594
41,47,        0.0105603594
41,48,        0.0000000000
41,49,        0.0000000000
41,50,        0.0000000000
42,1,        0.0000000000
42,2,        0.0000000000
42,3,        0.0000000000
42,4,        0.0001331836
42,5,        0.0000000000
42,6,        0.0000000000
42,7,        0.0008653476
42,8,        0.0000000000
42,9,        0.0000000000
42,10,        0.0000000000
42,11,        0.0000000000
42,12,        0.0000000000
42,13,        0.0000000000
42,14,        0.0000049545
42,15,        0.0000000000
42,16,        0.0000000000
42,17,        0.0042388671
42,18,        0.0000000000
42,19,        0.0000000000
42,20,        0.0000000000
42,21,        0.0000000000
42,22,        0.0000000000
42,23,        0.0000000000
42,24,        0.0000433956
42,25,        0.0000000000
42,26,        0.0000000000
42,27,        0.0000000000
42,28,        0.0000000000
42,29,        0.0046729499
42,30,        0.0000000000
42,31,        0.0000000000
42,32,        0.0130216967
42,33,        0.0000000000
42,34,        0.0000000000
42,35,        0.0000000000
42,36,        0.0000000000
42,37,        0.0000000000
42,38,        0.0000000000
42,39,        0.0000000000
42,40,        0.0000000000
42,41,        0.0000000000
42,42,        0.0145000000
42,43,        0.0000000000
42,44,        0.0000000000
42,45,        0.0000000000
42,46,        0.0000000000
42,47,        0.0000000000
42,48,        0.0000000000
42,49,        0.0000000000
42,50,        0.0000000000
43,1,        0.0000000000
43,2,        0.0000000000
43,3,        0.0000000000
43,4,        0.0000000000
43,5,        0.0001331836
43,6,        0.0000000000
43,7,        0.0000000000
43,8,        0.0008653476
43,9,        0.0000000000
43,10,        0.0000000000
43,11,        0.0000000000
43,12,        0.0000000000
43,13,        0.0000000000
43,14,        0.0000000000
43,15,        0.0000049545
43,16,        0.0000000000
43,17,        0.0000000000
43,18,        0.0042388671
43,19,        0.0000000000
43,20,        0.0000000000
43,21,        0.0000000000
43,22,        0.0000000000
43,23,        0.0000000000
43,24,        0.0000000000
43,25,        0.0000433956
43,26,        0.0000000000
43,27,        0.0000000000
43,28,        0.0000000000
43,29,        0.0000000000
43,30,        0.0046729499
43,31,        0.0000000000
43,32,        0.0000000000
43,33,        0.0130216967
43,34,        0.0000000000
43,35,        0.0000000000
43,36,        0.0000000000
43,37,        0.0000000000
43,38,        0.0000000000
43,39,        0.0000000000
43,40,        0.0000000000
43,41,        0.0000000000
43,42,        0.0000000000
43,43,        0.0145000000
43,44,        0.0000000000
43,45,        0.0000000000
43,46,        0.0000000000
43,47,        0.0000000000
43,48,        0.0000000000
43,49,        0.0000000000
43,50,        0.0000000000
44,1,       -0.0001108129
44,2,       -0.0005667950
44,3,       -0.0014109420
44,4,        0.0000000000
44,5,        0.0000000000
44,6,        0.0001136780
44,7,        0.0000000000
44,8,        0.0000000000
44,9,        0.0007402018
44,10,       -0.0005734119
44,11,       -0.0005734119
44,12,       -0.0005680748
44,13,        0.0000000000
44,14,        0.0000000000
44,15,        0.0000000000
44,16,       -0.0034194363
44,17,        0.0000000000
44,18,        0.0000000000
44,19,        0.0036555769
44,20,       -0.0014158575
44,21,       -0.0014158575
44,22,       -0.0013690811
44,23,        0.0000000000
44,24,        0.0000000000
44,25,        0.0000000000
44,26,       -0.0000000000
44,27,        0.0000000000
44,28,       -0.0000000000
44,29,        0.0000000000
44,30,        0.0000000000
44,31,        0.0046729499
44,32,        0.0000000000
44,33,        0.0000000000
44,34,        0.0130216967
44,35,        0.0000000000
44,36,        0.0000000000
44,37,       -0.0000000000
44,38,        0.0000000000
44,39,        0.0000000000
44,40,        0.0000000000
44,41,        0.0000000000
44,42,        0.0000000000
44,43,        0.0000000000
44,44,        0.0145000000
44,45,        0.0000000000
44,46,        0.0000000000
44,47,       -0.0000000000
44,48,        0.0000000000
44,49,        0.0000000000
44,50,        0.0000000000
45,1,       -0.0050846644
45,2,       -0.0217997596
45,3,       -0.0353049778
45,4,        0.0000000000
45,5,        0.0000000000
45,6,       -0.0063491366
45,7,        0.0000000000
45,8,        0.0000000000
45,9,       -0.0160093158
45,10,       -0.0165914990
45,11,       -0.0226110175
45,12,       -0.0237662585
45,13,        0.0000000000
45,14,        0.0000000000
45,15,        0.0000000000
45,16,       -0.0062485577
45,17,        0.0000000000
45,18,        0.0000000000
45,19,        0.0234853675
45,20,        0.0019372835
45,21,       -0.0355618957
45,22,       -0.0394775430
45,23,        0.0000000000
45,24,        0.0000000000
45,25,        0.0000000000
45,26,       -0.0386544714
45,27,        0.0456271052
45,28,        0.0320449497
45,29,        0.0000000000
45,30,        0.0000000000
45,31,        0.0000000000
45,32,        0.0000000000
45,33,        0.0000000000
45,34,        0.0000000000
45,35,        0.1721365179
45,36,       -0.0191701187
45,37,       -0.0191701187
45,38,        0.0000000000
45,39,        0.0000000000
45,40,        0.0000000000
45,41,        0.0105603594
45,42,        0.0000000000
45,43,        0.0000000000
45,44,        0.0000000000
45,45,        0.1588166667
45,46,       -0.0122166667
45,47,       -0.0122166667
45,48,        0.0000000000
45,49,        0.0000000000
45,50,        0.0000000000
46,1,       -0.0050846644
46,2,       -0.0217997596
46,3,       -0.0353049778
46,4,        0.0000000000
46,5,        0.0000000000
46,6,       -0.0063491366
46,7,        0.0000000000
46,8,        0.0000000000
46,9,       -0.0160093158
46,10,       -0.0226110175
46,11,       -0.0165914990
46,12,       -0.0237662585
46,13,        0.0000000000
46,14,        0.0000000000
46,15,        0.0000000000
46,16,       -0.0062485577
46,17,        0.0000000000
46,18,        0.0000000000
46,19,        0.0234853675
46,20,       -0.0355618957
46,21,        0.0019372835
46,22,       -0.0394775430
46,23,        0.0000000000
46,24,        0.0000000000
46,25,        0.0000000000
46,26,       -0.0386544714
46,27,        0.0456271052
46,28,        0.0320449497
46,29,        0.0000000000
46,30,        0.0000000000
46,31,        0.0000000000
46,32,        0.0000000000
46,33,        0.0000000000
46,34,        0.0000000000
46,35,       -0.0191701187
46,36,        0.1721365179
46,37,       -0.0191701187
46,38,        0.0000000000
46,39,        0.0000000000
46,40,        0.0000000000
46,41,        0.0105603594
46,42,        0.0000000000
46,43,        0.0000000000
46,44,        0.0000000000
46,45,       -0.0122166667
46,46,        0.1588166667
46,47,       -0.0122166667
46,48,        0.0000000000
46,49,        0.0000000000
46,50,        0.0000000000
47,1,        0.0139916367
47,2,        0.0606433981
47,3,        0.1050986473
47,4,        0.0000000000
47,5,        0.0000000000
