i,j,val
15,43,        0.0001243100
15,44,        0.0000000000
15,45,        0.0000000000
15,46,        0.0000000000
15,47,        0.0000000000
15,48,        0.0000000000
15,49,        0.0000000000
15,50,       -0.0058983011
16,1,        0.0739298840
16,2,        0.3471549144
16,3,        0.7194977902
16,4,        0.0000000000
16,5,        0.0000000000
16,6,        0.0000000000
16,7,        0.0000000000
16,8,        0.0000000000
16,9,        0.0000000000
16,10,        0.3427519608
16,11,        0.3427519608
16,12,        0.3427519608
16,13,        0.0000000000
16,14,        0.0000000000
16,15,        0.0000000000
16,16,        1.0000000000
16,17,        0.0000000000
16,18,        0.0000000000
16,19,        0.0000000000
16,20,        0.6314956873
16,21,        0.6314956873
16,22,        0.6314956873
16,23,        0.0000000000
16,24,        0.0000000000
16,25,        0.0000000000
16,26,        0.1690330419
16,27,        0.6220538146
16,28,        0.6216960462
16,29,        0.0000000000
16,30,        0.0000000000
16,31,       -0.6094049918
16,32,        0.0000000000
16,33,        0.0000000000
16,34,       -0.4445008258
16,35,        0.3833898076
16,36,        0.3833898076
16,37,        0.6985202557
16,38,        0.0000000000
16,39,        0.0000000000
16,40,        0.0000000000
16,41,        0.3728487380
16,42,        0.0000000000
16,43,        0.0000000000
16,44,       -0.1273569849
16,45,        0.3316782165
16,46,        0.3316782165
16,47,        0.6694752706
16,48,        0.0000000000
16,49,        0.0000000000
16,50,        0.0000000000
17,1,        0.0000000000
17,2,        0.0000000000
17,3,        0.0000000000
17,4,        0.1245621251
17,5,        0.0000000000
17,6,        0.0000000000
17,7,        0.5636814117
17,8,        0.0000000000
17,9,        0.0000000000
17,10,        0.0000000000
17,11,        0.0000000000
17,12,        0.0000000000
17,13,        0.0000000000
17,14,        0.0000000000
17,15,        0.0000000000
17,16,        0.0000000000
17,17,        1.0000000000
17,18,        0.0000000000
17,19,        0.0000000000
17,20,        0.0000000000
17,21,        0.0000000000
17,22,        0.0000000000
17,23,        0.0000000000
17,24,        0.0000000000
17,25,        0.0000000000
17,26,        0.0000000000
17,27,        0.0000000000
17,28,        0.0000000000
17,29,        0.6698693934
17,30,        0.0000000000
17,31,        0.0000000000
17,32,        0.5285993170
17,33,        0.0000000000
17,34,        0.0000000000
17,35,        0.0000000000
17,36,        0.0000000000
17,37,        0.0000000000
17,38,        0.0000000000
17,39,       -0.5427097550
17,40,        0.0000000000
17,41,        0.0000000000
17,42,        0.1592521179
17,43,        0.0000000000
17,44,        0.0000000000
17,45,        0.0000000000
17,46,        0.0000000000
17,47,        0.0000000000
17,48,        0.0000000000
17,49,       -0.6079233757
17,50,        0.0000000000
18,1,        0.0000000000
18,2,        0.0000000000
18,3,        0.0000000000
18,4,        0.0000000000
18,5,        0.1245621251
18,6,        0.0000000000
18,7,        0.0000000000
18,8,        0.5636814117
18,9,        0.0000000000
18,10,        0.0000000000
18,11,        0.0000000000
18,12,        0.0000000000
18,13,        0.0000000000
18,14,        0.0000000000
18,15,        0.0000000000
18,16,        0.0000000000
18,17,        0.0000000000
18,18,        1.0000000000
18,19,        0.0000000000
18,20,        0.0000000000
18,21,        0.0000000000
18,22,        0.0000000000
18,23,        0.0000000000
18,24,        0.0000000000
18,25,        0.0000000000
18,26,        0.0000000000
18,27,        0.0000000000
18,28,        0.0000000000
18,29,        0.0000000000
18,30,        0.6698693934
18,31,        0.0000000000
18,32,        0.0000000000
18,33,        0.5285993170
18,34,        0.0000000000
18,35,        0.0000000000
18,36,        0.0000000000
18,37,        0.0000000000
18,38,        0.0000000000
18,39,        0.0000000000
18,40,       -0.5427097550
18,41,        0.0000000000
18,42,        0.0000000000
18,43,        0.1592521179
18,44,        0.0000000000
18,45,        0.0000000000
18,46,        0.0000000000
18,47,        0.0000000000
18,48,        0.0000000000
18,49,        0.0000000000
18,50,       -0.6079233757
19,1,        0.0000000000
19,2,        0.0000000000
19,3,        0.0000000000
19,4,        0.0000000000
19,5,        0.0000000000
19,6,        0.1245621251
19,7,        0.0000000000
19,8,        0.0000000000
19,9,        0.5636814117
19,10,        0.0000000000
19,11,        0.0000000000
19,12,        0.0000000000
19,13,        0.0000000000
19,14,        0.0000000000
19,15,        0.0000000000
19,16,        0.0000000000
19,17,        0.0000000000
19,18,        0.0000000000
19,19,        1.0000000000
19,20,        0.0000000000
19,21,        0.0000000000
19,22,        0.0000000000
19,23,        0.0000000000
19,24,        0.0000000000
19,25,        0.0000000000
19,26,        0.2684397233
19,27,        0.4456889690
19,28,        0.2881857650
19,29,        0.0000000000
19,30,        0.0000000000
19,31,        0.1528620874
19,32,        0.0000000000
19,33,        0.0000000000
19,34,        0.3503416147
19,35,        0.4216109913
19,36,        0.4216109913
19,37,        0.0700230504
19,38,        0.0000000000
19,39,        0.0000000000
19,40,        0.0000000000
19,41,        0.0657690800
19,42,        0.0000000000
19,43,        0.0000000000
19,44,        0.1436879711
19,45,        0.3026015092
